"Rank","Team","Record","Points","PV.Rank","Voter","Week"
22,"Air Force","10-3",30,"-","gary-horowitz",16
23,"Colorado","10-4",585,"11","gary-horowitz",16
24,"Louisville","9-4",277,"15","gary-horowitz",16
25,"Western Kentucky","11-3",32,"-","gary-horowitz",16
1,"Clemson","14-1",1500,"3","graham-watson",16
2,"Alabama","14-1",1440,"1","graham-watson",16
3,"Oklahoma","11-2",1252,"7","graham-watson",16
4,"USC","10-3",1292,"9","graham-watson",16
5,"Penn State","11-3",1130,"5","graham-watson",16
6,"Washington","12-2",1277,"4","graham-watson",16
7,"Florida State","10-3",1105,"10","graham-watson",16
8,"Wisconsin","11-3",1032,"8","graham-watson",16
9,"Ohio State","11-2",1240,"2","graham-watson",16
10,"Michigan","10-3",1001,"6","graham-watson",16
11,"Oklahoma State","10-3",920,"13","graham-watson",16
12,"LSU","8-4",651,"19","graham-watson",16
13,"Florida","9-4",640,"20","graham-watson",16
14,"Stanford","10-3",730,"16","graham-watson",16
15,"Virginia Tech","10-4",610,"18","graham-watson",16
16,"Tennessee","9-4",253,"-","graham-watson",16
17,"Colorado","10-4",585,"11","graham-watson",16
18,"Utah","9-4",222,"-","graham-watson",16
19,"Louisville","9-4",277,"15","graham-watson",16
20,"Auburn","8-5",206,"17","graham-watson",16
21,"South Florida","11-2",358,"25","graham-watson",16
22,"Miami","9-4",338,"-","graham-watson",16
23,"Western Michigan","13-1",619,"12","graham-watson",16
24,"West Virginia","10-3",368,"14","graham-watson",16
25,"Western Kentucky","11-3",32,"-","graham-watson",16
1,"Clemson","14-1",1500,"3","jason-galloway",16
2,"Alabama","14-1",1440,"1","jason-galloway",16
3,"Ohio State","11-2",1240,"2","jason-galloway",16
4,"Oklahoma","11-2",1252,"7","jason-galloway",16
5,"USC","10-3",1292,"9","jason-galloway",16
6,"Penn State","11-3",1130,"5","jason-galloway",16
7,"Wisconsin","11-3",1032,"8","jason-galloway",16
8,"Florida State","10-3",1105,"10","jason-galloway",16
9,"Michigan","10-3",1001,"6","jason-galloway",16
10,"Washington","12-2",1277,"4","jason-galloway",16
11,"LSU","8-4",651,"19","jason-galloway",16
12,"Oklahoma State","10-3",920,"13","jason-galloway",16
13,"Florida","9-4",640,"20","jason-galloway",16
14,"Stanford","10-3",730,"16","jason-galloway",16
15,"Virginia Tech","10-4",610,"18","jason-galloway",16
16,"Colorado","10-4",585,"11","jason-galloway",16
17,"Western Michigan","13-1",619,"12","jason-galloway",16
18,"South Florida","11-2",358,"25","jason-galloway",16
19,"Tennessee","9-4",253,"-","jason-galloway",16
20,"Miami","9-4",338,"-","jason-galloway",16
21,"West Virginia","10-3",368,"14","jason-galloway",16
22,"Auburn","8-5",206,"17","jason-galloway",16
23,"Louisville","9-4",277,"15","jason-galloway",16
24,"Kansas State","9-4",83,"-","jason-galloway",16
25,"Georgia Tech","9-4",47,"-","jason-galloway",16
1,"Clemson","14-1",1500,"3","jeff-miller",16
2,"Alabama","14-1",1440,"1","jeff-miller",16
3,"Oklahoma","11-2",1252,"7","jeff-miller",16
4,"USC","10-3",1292,"9","jeff-miller",16
5,"Penn State","11-3",1130,"5","jeff-miller",16
6,"Ohio State","11-2",1240,"2","jeff-miller",16
7,"Florida State","10-3",1105,"10","jeff-miller",16
8,"Michigan","10-3",1001,"6","jeff-miller",16
9,"Wisconsin","11-3",1032,"8","jeff-miller",16
10,"Washington","12-2",1277,"4","jeff-miller",16
11,"Oklahoma State","10-3",920,"13","jeff-miller",16
12,"Florida","9-4",640,"20","jeff-miller",16
13,"Colorado","10-4",585,"11","jeff-miller",16
14,"LSU","8-4",651,"19","jeff-miller",16
15,"Utah","9-4",222,"-","jeff-miller",16
16,"Western Michigan","13-1",619,"12","jeff-miller",16
17,"Auburn","8-5",206,"17","jeff-miller",16
18,"West Virginia","10-3",368,"14","jeff-miller",16
19,"Stanford","10-3",730,"16","jeff-miller",16
20,"Miami","9-4",338,"-","jeff-miller",16
21,"Virginia Tech","10-4",610,"18","jeff-miller",16
22,"Georgia Tech","9-4",47,"-","jeff-miller",16
23,"San Diego State","11-3",113,"-","jeff-miller",16
24,"Iowa","8-5",14,"21","jeff-miller",16
25,"Tulsa","10-3",10,"-","jeff-miller",16
1,"Clemson","14-1",1500,"3","jerry-dipaola",16
2,"Alabama","14-1",1440,"1","jerry-dipaola",16
3,"Oklahoma","11-2",1252,"7","jerry-dipaola",16
4,"USC","10-3",1292,"9","jerry-dipaola",16
5,"Penn State","11-3",1130,"5","jerry-dipaola",16
6,"Washington","12-2",1277,"4","jerry-dipaola",16
7,"Ohio State","11-2",1240,"2","jerry-dipaola",16
8,"Florida State","10-3",1105,"10","jerry-dipaola",16
9,"Michigan","10-3",1001,"6","jerry-dipaola",16
10,"Wisconsin","11-3",1032,"8","jerry-dipaola",16
11,"Oklahoma State","10-3",920,"13","jerry-dipaola",16
12,"Florida","9-4",640,"20","jerry-dipaola",16
13,"LSU","8-4",651,"19","jerry-dipaola",16
14,"Stanford","10-3",730,"16","jerry-dipaola",16
15,"Louisville","9-4",277,"15","jerry-dipaola",16
16,"Virginia Tech","10-4",610,"18","jerry-dipaola",16
17,"Tennessee","9-4",253,"-","jerry-dipaola",16
18,"Colorado","10-4",585,"11","jerry-dipaola",16
19,"Utah","9-4",222,"-","jerry-dipaola",16
20,"Miami","9-4",338,"-","jerry-dipaola",16
21,"West Virginia","10-3",368,"14","jerry-dipaola",16
22,"Western Michigan","13-1",619,"12","jerry-dipaola",16
23,"Auburn","8-5",206,"17","jerry-dipaola",16
24,"South Florida","11-2",358,"25","jerry-dipaola",16
25,"Georgia Tech","9-4",47,"-","jerry-dipaola",16
1,"Clemson","14-1",1500,"3","jimmy-burch",16
2,"Alabama","14-1",1440,"1","jimmy-burch",16
3,"Washington","12-2",1277,"4","jimmy-burch",16
4,"Ohio State","11-2",1240,"2","jimmy-burch",16
5,"Oklahoma","11-2",1252,"7","jimmy-burch",16
6,"Wisconsin","11-3",1032,"8","jimmy-burch",16
7,"USC","10-3",1292,"9","jimmy-burch",16
8,"Florida State","10-3",1105,"10","jimmy-burch",16
9,"Penn State","11-3",1130,"5","jimmy-burch",16
10,"Michigan","10-3",1001,"6","jimmy-burch",16
11,"Oklahoma State","10-3",920,"13","jimmy-burch",16
12,"Stanford","10-3",730,"16","jimmy-burch",16
13,"Virginia Tech","10-4",610,"18","jimmy-burch",16
14,"Florida","9-4",640,"20","jimmy-burch",16
15,"LSU","8-4",651,"19","jimmy-burch",16
16,"Western Michigan","13-1",619,"12","jimmy-burch",16
17,"Miami","9-4",338,"-","jimmy-burch",16
18,"San Diego State","11-3",113,"-","jimmy-burch",16
19,"West Virginia","10-3",368,"14","jimmy-burch",16
20,"South Florida","11-2",358,"25","jimmy-burch",16
21,"Louisville","9-4",277,"15","jimmy-burch",16
22,"Colorado","10-4",585,"11","jimmy-burch",16
23,"Kansas State","9-4",83,"-","jimmy-burch",16
24,"Tennessee","9-4",253,"-","jimmy-burch",16
25,"Air Force","10-3",30,"-","jimmy-burch",16
1,"Clemson","14-1",1500,"3","joe-dubin",16
2,"Alabama","14-1",1440,"1","joe-dubin",16
3,"USC","10-3",1292,"9","joe-dubin",16
4,"Oklahoma","11-2",1252,"7","joe-dubin",16
5,"Washington","12-2",1277,"4","joe-dubin",16
6,"Ohio State","11-2",1240,"2","joe-dubin",16
7,"Penn State","11-3",1130,"5","joe-dubin",16
8,"Florida State","10-3",1105,"10","joe-dubin",16
9,"Wisconsin","11-3",1032,"8","joe-dubin",16
10,"Michigan","10-3",1001,"6","joe-dubin",16
11,"Oklahoma State","10-3",920,"13","joe-dubin",16
12,"Florida","9-4",640,"20","joe-dubin",16
13,"Stanford","10-3",730,"16","joe-dubin",16
14,"LSU","8-4",651,"19","joe-dubin",16
15,"Virginia Tech","10-4",610,"18","joe-dubin",16
16,"Colorado","10-4",585,"11","joe-dubin",16
17,"South Florida","11-2",358,"25","joe-dubin",16
18,"Louisville","9-4",277,"15","joe-dubin",16
19,"Western Michigan","13-1",619,"12","joe-dubin",16
20,"Miami","9-4",338,"-","joe-dubin",16
21,"West Virginia","10-3",368,"14","joe-dubin",16
22,"Auburn","8-5",206,"17","joe-dubin",16
23,"Utah","9-4",222,"-","joe-dubin",16
24,"Tennessee","9-4",253,"-","joe-dubin",16
25,"Air Force","10-3",30,"-","joe-dubin",16
1,"Clemson","14-1",1500,"3","joe-walljasper",16
2,"Alabama","14-1",1440,"1","joe-walljasper",16
3,"Washington","12-2",1277,"4","joe-walljasper",16
4,"Ohio State","11-2",1240,"2","joe-walljasper",16
5,"Oklahoma","11-2",1252,"7","joe-walljasper",16
6,"USC","10-3",1292,"9","joe-walljasper",16
7,"Florida State","10-3",1105,"10","joe-walljasper",16
8,"Penn State","11-3",1130,"5","joe-walljasper",16
9,"Michigan","10-3",1001,"6","joe-walljasper",16
10,"Wisconsin","11-3",1032,"8","joe-walljasper",16
11,"LSU","8-4",651,"19","joe-walljasper",16
12,"Oklahoma State","10-3",920,"13","joe-walljasper",16
13,"Stanford","10-3",730,"16","joe-walljasper",16
14,"Virginia Tech","10-4",610,"18","joe-walljasper",16
15,"Colorado","10-4",585,"11","joe-walljasper",16
16,"Florida","9-4",640,"20","joe-walljasper",16
17,"Miami","9-4",338,"-","joe-walljasper",16
18,"Western Michigan","13-1",619,"12","joe-walljasper",16
19,"West Virginia","10-3",368,"14","joe-walljasper",16
20,"Auburn","8-5",206,"17","joe-walljasper",16
21,"Louisville","9-4",277,"15","joe-walljasper",16
22,"Kansas State","9-4",83,"-","joe-walljasper",16
23,"Tennessee","9-4",253,"-","joe-walljasper",16
24,"Utah","9-4",222,"-","joe-walljasper",16
25,"South Florida","11-2",358,"25","joe-walljasper",16
1,"Clemson","14-1",1500,"3","joey-knight",16
2,"Alabama","14-1",1440,"1","joey-knight",16
3,"USC","10-3",1292,"9","joey-knight",16
4,"Washington","12-2",1277,"4","joey-knight",16
5,"Oklahoma","11-2",1252,"7","joey-knight",16
6,"Penn State","11-3",1130,"5","joey-knight",16
7,"Florida State","10-3",1105,"10","joey-knight",16
8,"Wisconsin","11-3",1032,"8","joey-knight",16
9,"Ohio State","11-2",1240,"2","joey-knight",16
10,"Michigan","10-3",1001,"6","joey-knight",16
11,"Oklahoma State","10-3",920,"13","joey-knight",16
12,"Stanford","10-3",730,"16","joey-knight",16
13,"Virginia Tech","10-4",610,"18","joey-knight",16
14,"LSU","8-4",651,"19","joey-knight",16
15,"Western Michigan","13-1",619,"12","joey-knight",16
16,"Florida","9-4",640,"20","joey-knight",16
17,"South Florida","11-2",358,"25","joey-knight",16
18,"Miami","9-4",338,"-","joey-knight",16
19,"Colorado","10-4",585,"11","joey-knight",16
20,"Iowa","8-5",14,"21","joey-knight",16
21,"Utah","9-4",222,"-","joey-knight",16
22,"West Virginia","10-3",368,"14","joey-knight",16
23,"Kansas State","9-4",83,"-","joey-knight",16
24,"Tennessee","9-4",253,"-","joey-knight",16
25,"Temple","10-4",8,"23","joey-knight",16
1,"Clemson","14-1",1500,"3","john-clay",16
2,"Alabama","14-1",1440,"1","john-clay",16
3,"Washington","12-2",1277,"4","john-clay",16
4,"Ohio State","11-2",1240,"2","john-clay",16
5,"USC","10-3",1292,"9","john-clay",16
6,"Penn State","11-3",1130,"5","john-clay",16
7,"Oklahoma","11-2",1252,"7","john-clay",16
8,"Wisconsin","11-3",1032,"8","john-clay",16
9,"Florida State","10-3",1105,"10","john-clay",16
10,"Michigan","10-3",1001,"6","john-clay",16
11,"Oklahoma State","10-3",920,"13","john-clay",16
12,"Miami","9-4",338,"-","john-clay",16
13,"Florida","9-4",640,"20","john-clay",16
14,"LSU","8-4",651,"19","john-clay",16
15,"Colorado","10-4",585,"11","john-clay",16
16,"Virginia Tech","10-4",610,"18","john-clay",16
17,"Western Michigan","13-1",619,"12","john-clay",16
18,"Stanford","10-3",730,"16","john-clay",16
19,"Auburn","8-5",206,"17","john-clay",16
20,"Kansas State","9-4",83,"-","john-clay",16
21,"South Florida","11-2",358,"25","john-clay",16
22,"Louisville","9-4",277,"15","john-clay",16
23,"West Virginia","10-3",368,"14","john-clay",16
24,"Tennessee","9-4",253,"-","john-clay",16
25,"Western Kentucky","11-3",32,"-","john-clay",16
1,"Clemson","14-1",1500,"3","john-shinn",16
2,"Alabama","14-1",1440,"1","john-shinn",16
3,"Ohio State","11-2",1240,"2","john-shinn",16
4,"Oklahoma","11-2",1252,"7","john-shinn",16
5,"Washington","12-2",1277,"4","john-shinn",16
6,"USC","10-3",1292,"9","john-shinn",16
7,"Penn State","11-3",1130,"5","john-shinn",16
8,"Wisconsin","11-3",1032,"8","john-shinn",16
9,"Florida State","10-3",1105,"10","john-shinn",16
10,"Oklahoma State","10-3",920,"13","john-shinn",16
11,"Michigan","10-3",1001,"6","john-shinn",16
12,"Virginia Tech","10-4",610,"18","john-shinn",16
13,"Florida","9-4",640,"20","john-shinn",16
14,"Colorado","10-4",585,"11","john-shinn",16
15,"Stanford","10-3",730,"16","john-shinn",16
16,"LSU","8-4",651,"19","john-shinn",16
17,"Auburn","8-5",206,"17","john-shinn",16
18,"Western Michigan","13-1",619,"12","john-shinn",16
19,"Miami","9-4",338,"-","john-shinn",16
20,"West Virginia","10-3",368,"14","john-shinn",16
21,"Utah","9-4",222,"-","john-shinn",16
22,"Temple","10-4",8,"23","john-shinn",16
23,"Louisville","9-4",277,"15","john-shinn",16
24,"Kansas State","9-4",83,"-","john-shinn",16
25,"Georgia Tech","9-4",47,"-","john-shinn",16
1,"Clemson","14-1",1500,"3","jon-wilner",16
2,"Alabama","14-1",1440,"1","jon-wilner",16
3,"Washington","12-2",1277,"4","jon-wilner",16
4,"Ohio State","11-2",1240,"2","jon-wilner",16
5,"USC","10-3",1292,"9","jon-wilner",16
6,"Florida State","10-3",1105,"10","jon-wilner",16
7,"Michigan","10-3",1001,"6","jon-wilner",16
8,"Penn State","11-3",1130,"5","jon-wilner",16
9,"Oklahoma","11-2",1252,"7","jon-wilner",16
10,"Wisconsin","11-3",1032,"8","jon-wilner",16
11,"Oklahoma State","10-3",920,"13","jon-wilner",16
12,"Auburn","8-5",206,"17","jon-wilner",16
13,"LSU","8-4",651,"19","jon-wilner",16
14,"Stanford","10-3",730,"16","jon-wilner",16
15,"Louisville","9-4",277,"15","jon-wilner",16
16,"Colorado","10-4",585,"11","jon-wilner",16
17,"Western Michigan","13-1",619,"12","jon-wilner",16
18,"Florida","9-4",640,"20","jon-wilner",16
19,"Virginia Tech","10-4",610,"18","jon-wilner",16
20,"Tennessee","9-4",253,"-","jon-wilner",16
21,"Miami","9-4",338,"-","jon-wilner",16
22,"West Virginia","10-3",368,"14","jon-wilner",16
23,"Kansas State","9-4",83,"-","jon-wilner",16
24,"Nebraska","9-4",38,"24","jon-wilner",16
25,"Utah","9-4",222,"-","jon-wilner",16
1,"Clemson","14-1",1500,"3","jonny-miller",16
2,"Alabama","14-1",1440,"1","jonny-miller",16
3,"Oklahoma","11-2",1252,"7","jonny-miller",16
4,"Wisconsin","11-3",1032,"8","jonny-miller",16
5,"USC","10-3",1292,"9","jonny-miller",16
6,"Ohio State","11-2",1240,"2","jonny-miller",16
7,"Washington","12-2",1277,"4","jonny-miller",16
8,"Florida State","10-3",1105,"10","jonny-miller",16
9,"Penn State","11-3",1130,"5","jonny-miller",16
10,"Oklahoma State","10-3",920,"13","jonny-miller",16
11,"Michigan","10-3",1001,"6","jonny-miller",16
12,"LSU","8-4",651,"19","jonny-miller",16
13,"Stanford","10-3",730,"16","jonny-miller",16
14,"Colorado","10-4",585,"11","jonny-miller",16
15,"Virginia Tech","10-4",610,"18","jonny-miller",16
16,"Florida","9-4",640,"20","jonny-miller",16
17,"West Virginia","10-3",368,"14","jonny-miller",16
18,"Louisville","9-4",277,"15","jonny-miller",16
19,"South Florida","11-2",358,"25","jonny-miller",16
20,"Auburn","8-5",206,"17","jonny-miller",16
21,"Western Michigan","13-1",619,"12","jonny-miller",16
22,"Tennessee","9-4",253,"-","jonny-miller",16
23,"Miami","9-4",338,"-","jonny-miller",16
24,"San Diego State","11-3",113,"-","jonny-miller",16
25,"Nebraska","9-4",38,"24","jonny-miller",16
1,"Clemson","14-1",1500,"3","josh-kendall",16
2,"Alabama","14-1",1440,"1","josh-kendall",16
3,"USC","10-3",1292,"9","josh-kendall",16
4,"Penn State","11-3",1130,"5","josh-kendall",16
5,"Washington","12-2",1277,"4","josh-kendall",16
6,"Wisconsin","11-3",1032,"8","josh-kendall",16
7,"Florida State","10-3",1105,"10","josh-kendall",16
8,"Ohio State","11-2",1240,"2","josh-kendall",16
9,"Oklahoma","11-2",1252,"7","josh-kendall",16
10,"Michigan","10-3",1001,"6","josh-kendall",16
11,"Oklahoma State","10-3",920,"13","josh-kendall",16
12,"Stanford","10-3",730,"16","josh-kendall",16
13,"Florida","9-4",640,"20","josh-kendall",16
14,"LSU","8-4",651,"19","josh-kendall",16
15,"Colorado","10-4",585,"11","josh-kendall",16
16,"Western Michigan","13-1",619,"12","josh-kendall",16
17,"Auburn","8-5",206,"17","josh-kendall",16
18,"Miami","9-4",338,"-","josh-kendall",16
19,"Tennessee","9-4",253,"-","josh-kendall",16
20,"Utah","9-4",222,"-","josh-kendall",16
21,"Air Force","10-3",30,"-","josh-kendall",16
22,"West Virginia","10-3",368,"14","josh-kendall",16
23,"Iowa","8-5",14,"21","josh-kendall",16
24,"Minnesota","9-4",12,"-","josh-kendall",16
25,"Washington State","8-5",1,"-","josh-kendall",16
1,"Clemson","14-1",1500,"3","keith-sargeant",16
2,"Alabama","14-1",1440,"1","keith-sargeant",16
3,"USC","10-3",1292,"9","keith-sargeant",16
4,"Penn State","11-3",1130,"5","keith-sargeant",16
5,"Ohio State","11-2",1240,"2","keith-sargeant",16
6,"Washington","12-2",1277,"4","keith-sargeant",16
7,"Oklahoma","11-2",1252,"7","keith-sargeant",16
8,"Florida State","10-3",1105,"10","keith-sargeant",16
9,"Michigan","10-3",1001,"6","keith-sargeant",16
10,"Wisconsin","11-3",1032,"8","keith-sargeant",16
11,"Western Michigan","13-1",619,"12","keith-sargeant",16
12,"Oklahoma State","10-3",920,"13","keith-sargeant",16
13,"Colorado","10-4",585,"11","keith-sargeant",16
14,"Stanford","10-3",730,"16","keith-sargeant",16
15,"Virginia Tech","10-4",610,"18","keith-sargeant",16
16,"Florida","9-4",640,"20","keith-sargeant",16
17,"Miami","9-4",338,"-","keith-sargeant",16
18,"Auburn","8-5",206,"17","keith-sargeant",16
19,"LSU","8-4",651,"19","keith-sargeant",16
20,"Louisville","9-4",277,"15","keith-sargeant",16
21,"West Virginia","10-3",368,"14","keith-sargeant",16
22,"Tennessee","9-4",253,"-","keith-sargeant",16
23,"South Florida","11-2",358,"25","keith-sargeant",16
24,"San Diego State","11-3",113,"-","keith-sargeant",16
25,"Utah","9-4",222,"-","keith-sargeant",16
1,"Clemson","14-1",1500,"3","kirk-bohls",16
2,"Alabama","14-1",1440,"1","kirk-bohls",16
3,"USC","10-3",1292,"9","kirk-bohls",16
4,"Penn State","11-3",1130,"5","kirk-bohls",16
5,"Oklahoma","11-2",1252,"7","kirk-bohls",16
6,"Washington","12-2",1277,"4","kirk-bohls",16
7,"Ohio State","11-2",1240,"2","kirk-bohls",16
8,"Wisconsin","11-3",1032,"8","kirk-bohls",16
9,"Florida State","10-3",1105,"10","kirk-bohls",16
10,"Oklahoma State","10-3",920,"13","kirk-bohls",16
11,"Michigan","10-3",1001,"6","kirk-bohls",16
12,"Western Michigan","13-1",619,"12","kirk-bohls",16
13,"Virginia Tech","10-4",610,"18","kirk-bohls",16
14,"Stanford","10-3",730,"16","kirk-bohls",16
15,"South Florida","11-2",358,"25","kirk-bohls",16
16,"Colorado","10-4",585,"11","kirk-bohls",16
17,"Florida","9-4",640,"20","kirk-bohls",16
18,"Miami","9-4",338,"-","kirk-bohls",16
19,"West Virginia","10-3",368,"14","kirk-bohls",16
20,"LSU","8-4",651,"19","kirk-bohls",16
21,"Air Force","10-3",30,"-","kirk-bohls",16
22,"San Diego State","11-3",113,"-","kirk-bohls",16
23,"Western Kentucky","11-3",32,"-","kirk-bohls",16
24,"Kansas State","9-4",83,"-","kirk-bohls",16
25,"Pittsburgh","8-5",21,"22","kirk-bohls",16
1,"Clemson","14-1",1500,"3","mandy-mitchell",16
2,"Alabama","14-1",1440,"1","mandy-mitchell",16
3,"USC","10-3",1292,"9","mandy-mitchell",16
4,"Washington","12-2",1277,"4","mandy-mitchell",16
5,"Penn State","11-3",1130,"5","mandy-mitchell",16
6,"Ohio State","11-2",1240,"2","mandy-mitchell",16
7,"Oklahoma","11-2",1252,"7","mandy-mitchell",16
8,"Wisconsin","11-3",1032,"8","mandy-mitchell",16
9,"Michigan","10-3",1001,"6","mandy-mitchell",16
10,"Florida State","10-3",1105,"10","mandy-mitchell",16
11,"Oklahoma State","10-3",920,"13","mandy-mitchell",16
12,"Virginia Tech","10-4",610,"18","mandy-mitchell",16
13,"Stanford","10-3",730,"16","mandy-mitchell",16
14,"Western Michigan","13-1",619,"12","mandy-mitchell",16
15,"Colorado","10-4",585,"11","mandy-mitchell",16
16,"Florida","9-4",640,"20","mandy-mitchell",16
17,"Utah","9-4",222,"-","mandy-mitchell",16
18,"West Virginia","10-3",368,"14","mandy-mitchell",16
19,"LSU","8-4",651,"19","mandy-mitchell",16
20,"South Florida","11-2",358,"25","mandy-mitchell",16
21,"Miami","9-4",338,"-","mandy-mitchell",16
22,"Auburn","8-5",206,"17","mandy-mitchell",16
23,"Louisville","9-4",277,"15","mandy-mitchell",16
24,"Tennessee","9-4",253,"-","mandy-mitchell",16
25,"San Diego State","11-3",113,"-","mandy-mitchell",16
1,"Clemson","14-1",1500,"3","marc-weiszer",16
2,"Alabama","14-1",1440,"1","marc-weiszer",16
3,"Washington","12-2",1277,"4","marc-weiszer",16
4,"Oklahoma","11-2",1252,"7","marc-weiszer",16
5,"Ohio State","11-2",1240,"2","marc-weiszer",16
6,"USC","10-3",1292,"9","marc-weiszer",16
7,"Florida State","10-3",1105,"10","marc-weiszer",16
8,"Penn State","11-3",1130,"5","marc-weiszer",16
9,"Michigan","10-3",1001,"6","marc-weiszer",16
10,"Wisconsin","11-3",1032,"8","marc-weiszer",16
11,"Oklahoma State","10-3",920,"13","marc-weiszer",16
12,"Virginia Tech","10-4",610,"18","marc-weiszer",16
13,"Stanford","10-3",730,"16","marc-weiszer",16
14,"Western Michigan","13-1",619,"12","marc-weiszer",16
15,"Florida","9-4",640,"20","marc-weiszer",16
16,"Colorado","10-4",585,"11","marc-weiszer",16
17,"LSU","8-4",651,"19","marc-weiszer",16
18,"Kansas State","9-4",83,"-","marc-weiszer",16
19,"South Florida","11-2",358,"25","marc-weiszer",16
20,"San Diego State","11-3",113,"-","marc-weiszer",16
21,"West Virginia","10-3",368,"14","marc-weiszer",16
22,"Louisville","9-4",277,"15","marc-weiszer",16
23,"Western Kentucky","11-3",32,"-","marc-weiszer",16
24,"Miami","9-4",338,"-","marc-weiszer",16
25,"Georgia Tech","9-4",47,"-","marc-weiszer",16
1,"Clemson","14-1",1500,"3","matt-charboneau",16
2,"Alabama","14-1",1440,"1","matt-charboneau",16
3,"Washington","12-2",1277,"4","matt-charboneau",16
4,"Ohio State","11-2",1240,"2","matt-charboneau",16
5,"Oklahoma","11-2",1252,"7","matt-charboneau",16
6,"Wisconsin","11-3",1032,"8","matt-charboneau",16
7,"USC","10-3",1292,"9","matt-charboneau",16
8,"Oklahoma State","10-3",920,"13","matt-charboneau",16
9,"Florida State","10-3",1105,"10","matt-charboneau",16
10,"Michigan","10-3",1001,"6","matt-charboneau",16
11,"Penn State","11-3",1130,"5","matt-charboneau",16
12,"Stanford","10-3",730,"16","matt-charboneau",16
13,"Florida","9-4",640,"20","matt-charboneau",16
14,"Virginia Tech","10-4",610,"18","matt-charboneau",16
15,"LSU","8-4",651,"19","matt-charboneau",16
16,"Air Force","10-3",30,"-","matt-charboneau",16
17,"Western Michigan","13-1",619,"12","matt-charboneau",16
18,"Colorado","10-4",585,"11","matt-charboneau",16
19,"South Florida","11-2",358,"25","matt-charboneau",16
20,"San Diego State","11-3",113,"-","matt-charboneau",16
21,"West Virginia","10-3",368,"14","matt-charboneau",16
22,"Tennessee","9-4",253,"-","matt-charboneau",16
23,"Miami","9-4",338,"-","matt-charboneau",16
24,"Utah","9-4",222,"-","matt-charboneau",16
25,"Louisville","9-4",277,"15","matt-charboneau",16
1,"Clemson","14-1",1500,"3","matt-galloway",16
2,"Alabama","14-1",1440,"1","matt-galloway",16
3,"Washington","12-2",1277,"4","matt-galloway",16
4,"Ohio State","11-2",1240,"2","matt-galloway",16
5,"USC","10-3",1292,"9","matt-galloway",16
6,"Penn State","11-3",1130,"5","matt-galloway",16
7,"Oklahoma","11-2",1252,"7","matt-galloway",16
8,"Florida State","10-3",1105,"10","matt-galloway",16
9,"Wisconsin","11-3",1032,"8","matt-galloway",16
10,"Oklahoma State","10-3",920,"13","matt-galloway",16
11,"Michigan","10-3",1001,"6","matt-galloway",16
12,"Stanford","10-3",730,"16","matt-galloway",16
13,"Virginia Tech","10-4",610,"18","matt-galloway",16
14,"Western Michigan","13-1",619,"12","matt-galloway",16
15,"Colorado","10-4",585,"11","matt-galloway",16
16,"West Virginia","10-3",368,"14","matt-galloway",16
17,"Utah","9-4",222,"-","matt-galloway",16
18,"Kansas State","9-4",83,"-","matt-galloway",16
19,"Florida","9-4",640,"20","matt-galloway",16
20,"LSU","8-4",651,"19","matt-galloway",16
21,"South Florida","11-2",358,"25","matt-galloway",16
22,"Tennessee","9-4",253,"-","matt-galloway",16
23,"Auburn","8-5",206,"17","matt-galloway",16
24,"Miami","9-4",338,"-","matt-galloway",16
25,"Georgia Tech","9-4",47,"-","matt-galloway",16
1,"Clemson","14-1",1500,"3","matt-mccoy",16
2,"Alabama","14-1",1440,"1","matt-mccoy",16
3,"USC","10-3",1292,"9","matt-mccoy",16
4,"Washington","12-2",1277,"4","matt-mccoy",16
5,"Ohio State","11-2",1240,"2","matt-mccoy",16
6,"Oklahoma","11-2",1252,"7","matt-mccoy",16
7,"Florida State","10-3",1105,"10","matt-mccoy",16
8,"Michigan","10-3",1001,"6","matt-mccoy",16
9,"Penn State","11-3",1130,"5","matt-mccoy",16
10,"Wisconsin","11-3",1032,"8","matt-mccoy",16
11,"Oklahoma State","10-3",920,"13","matt-mccoy",16
12,"Florida","9-4",640,"20","matt-mccoy",16
13,"Virginia Tech","10-4",610,"18","matt-mccoy",16
14,"Stanford","10-3",730,"16","matt-mccoy",16
15,"LSU","8-4",651,"19","matt-mccoy",16
16,"South Florida","11-2",358,"25","matt-mccoy",16
17,"Colorado","10-4",585,"11","matt-mccoy",16
18,"Western Michigan","13-1",619,"12","matt-mccoy",16
19,"Miami","9-4",338,"-","matt-mccoy",16
20,"West Virginia","10-3",368,"14","matt-mccoy",16
21,"Tennessee","9-4",253,"-","matt-mccoy",16
22,"Utah","9-4",222,"-","matt-mccoy",16
23,"Louisville","9-4",277,"15","matt-mccoy",16
24,"San Diego State","11-3",113,"-","matt-mccoy",16
25,"Nebraska","9-4",38,"24","matt-mccoy",16
1,"Clemson","14-1",1500,"3","matt-porter",16
2,"Alabama","14-1",1440,"1","matt-porter",16
3,"Washington","12-2",1277,"4","matt-porter",16
4,"USC","10-3",1292,"9","matt-porter",16
5,"Penn State","11-3",1130,"5","matt-porter",16
6,"Ohio State","11-2",1240,"2","matt-porter",16
7,"Oklahoma","11-2",1252,"7","matt-porter",16
8,"Florida State","10-3",1105,"10","matt-porter",16
9,"Michigan","10-3",1001,"6","matt-porter",16
10,"Wisconsin","11-3",1032,"8","matt-porter",16
11,"Western Michigan","13-1",619,"12","matt-porter",16
