"Rank","Team","Record","Points","PV.Rank","Voter","Week"
5,"Texas A&M","7-1",1150,"9","garland-gillen","Week 10"
6,"Louisville","7-1",1262,"5","garland-gillen","Week 10"
7,"Ohio State","7-1",1207,"6","garland-gillen","Week 10"
8,"Wisconsin","6-2",1122,"11","garland-gillen","Week 10"
9,"Nebraska","7-1",951,"7","garland-gillen","Week 10"
10,"Florida","6-1",929,"14","garland-gillen","Week 10"
11,"Oklahoma","6-2",835,"16","garland-gillen","Week 10"
12,"Auburn","6-2",927,"15","garland-gillen","Week 10"
13,"LSU","5-2",586,"19","garland-gillen","Week 10"
14,"Baylor","6-1",693,"8","garland-gillen","Week 10"
15,"Western Michigan","8-0",481,"20","garland-gillen","Week 10"
16,"Oklahoma State","6-2",355,"-","garland-gillen","Week 10"
17,"West Virginia","6-1",620,"10","garland-gillen","Week 10"
18,"Colorado","6-2",375,"23","garland-gillen","Week 10"
19,"Utah","7-2",506,"17","garland-gillen","Week 10"
20,"Penn State","6-2",390,"24","garland-gillen","Week 10"
21,"Virginia Tech","6-2",345,"25","garland-gillen","Week 10"
22,"North Carolina","6-2",423,"21","garland-gillen","Week 10"
23,"Florida State","5-3",409,"12","garland-gillen","Week 10"
24,"San Diego State","7-1",21,"-","garland-gillen","Week 10"
25,"Wyoming","6-2",5,"-","garland-gillen","Week 10"
1,"Alabama","8-0",1524,"1","garry-smits","Week 10"
2,"Washington","8-0",1369,"4","garry-smits","Week 10"
3,"Michigan","8-0",1435,"2","garry-smits","Week 10"
4,"Clemson","8-0",1401,"3","garry-smits","Week 10"
5,"Louisville","7-1",1262,"5","garry-smits","Week 10"
6,"Ohio State","7-1",1207,"6","garry-smits","Week 10"
7,"Wisconsin","6-2",1122,"11","garry-smits","Week 10"
8,"Oklahoma","6-2",835,"16","garry-smits","Week 10"
9,"Auburn","6-2",927,"15","garry-smits","Week 10"
10,"Florida","6-1",929,"14","garry-smits","Week 10"
11,"Nebraska","7-1",951,"7","garry-smits","Week 10"
12,"Texas A&M","7-1",1150,"9","garry-smits","Week 10"
13,"Baylor","6-1",693,"8","garry-smits","Week 10"
14,"Penn State","6-2",390,"24","garry-smits","Week 10"
15,"West Virginia","6-1",620,"10","garry-smits","Week 10"
16,"Virginia Tech","6-2",345,"25","garry-smits","Week 10"
17,"North Carolina","6-2",423,"21","garry-smits","Week 10"
18,"Western Michigan","8-0",481,"20","garry-smits","Week 10"
19,"Boise State","7-1",203,"13","garry-smits","Week 10"
20,"Houston","7-2",65,"-","garry-smits","Week 10"
21,"San Diego State","7-1",21,"-","garry-smits","Week 10"
22,"LSU","5-2",586,"19","garry-smits","Week 10"
23,"Utah","7-2",506,"17","garry-smits","Week 10"
24,"Florida State","5-3",409,"12","garry-smits","Week 10"
25,"South Florida","7-2",10,"-","garry-smits","Week 10"
1,"Alabama","8-0",1524,"1","gary-horowitz","Week 10"
2,"Michigan","8-0",1435,"2","gary-horowitz","Week 10"
3,"Clemson","8-0",1401,"3","gary-horowitz","Week 10"
4,"Washington","8-0",1369,"4","gary-horowitz","Week 10"
5,"Louisville","7-1",1262,"5","gary-horowitz","Week 10"
6,"Ohio State","7-1",1207,"6","gary-horowitz","Week 10"
7,"Wisconsin","6-2",1122,"11","gary-horowitz","Week 10"
8,"Florida","6-1",929,"14","gary-horowitz","Week 10"
9,"Texas A&M","7-1",1150,"9","gary-horowitz","Week 10"
10,"Nebraska","7-1",951,"7","gary-horowitz","Week 10"
11,"Auburn","6-2",927,"15","gary-horowitz","Week 10"
12,"LSU","5-2",586,"19","gary-horowitz","Week 10"
13,"Baylor","6-1",693,"8","gary-horowitz","Week 10"
14,"West Virginia","6-1",620,"10","gary-horowitz","Week 10"
15,"Oklahoma","6-2",835,"16","gary-horowitz","Week 10"
16,"Florida State","5-3",409,"12","gary-horowitz","Week 10"
17,"Colorado","6-2",375,"23","gary-horowitz","Week 10"
18,"Penn State","6-2",390,"24","gary-horowitz","Week 10"
19,"Utah","7-2",506,"17","gary-horowitz","Week 10"
20,"Western Michigan","8-0",481,"20","gary-horowitz","Week 10"
21,"Oklahoma State","6-2",355,"-","gary-horowitz","Week 10"
22,"Boise State","7-1",203,"13","gary-horowitz","Week 10"
23,"North Carolina","6-2",423,"21","gary-horowitz","Week 10"
24,"Virginia Tech","6-2",345,"25","gary-horowitz","Week 10"
25,"Washington State","6-2",139,"-","gary-horowitz","Week 10"
1,"Alabama","8-0",1524,"1","graham-watson","Week 10"
2,"Michigan","8-0",1435,"2","graham-watson","Week 10"
3,"Washington","8-0",1369,"4","graham-watson","Week 10"
4,"Clemson","8-0",1401,"3","graham-watson","Week 10"
5,"Louisville","7-1",1262,"5","graham-watson","Week 10"
6,"Ohio State","7-1",1207,"6","graham-watson","Week 10"
7,"Texas A&M","7-1",1150,"9","graham-watson","Week 10"
8,"Wisconsin","6-2",1122,"11","graham-watson","Week 10"
9,"Nebraska","7-1",951,"7","graham-watson","Week 10"
10,"Florida","6-1",929,"14","graham-watson","Week 10"
11,"Auburn","6-2",927,"15","graham-watson","Week 10"
12,"West Virginia","6-1",620,"10","graham-watson","Week 10"
13,"Baylor","6-1",693,"8","graham-watson","Week 10"
14,"Oklahoma","6-2",835,"16","graham-watson","Week 10"
15,"Utah","7-2",506,"17","graham-watson","Week 10"
16,"LSU","5-2",586,"19","graham-watson","Week 10"
17,"Western Michigan","8-0",481,"20","graham-watson","Week 10"
18,"North Carolina","6-2",423,"21","graham-watson","Week 10"
19,"Colorado","6-2",375,"23","graham-watson","Week 10"
20,"Penn State","6-2",390,"24","graham-watson","Week 10"
21,"Florida State","5-3",409,"12","graham-watson","Week 10"
22,"Boise State","7-1",203,"13","graham-watson","Week 10"
23,"Virginia Tech","6-2",345,"25","graham-watson","Week 10"
24,"Oklahoma State","6-2",355,"-","graham-watson","Week 10"
25,"Tennessee","5-3",17,"18","graham-watson","Week 10"
1,"Alabama","8-0",1524,"1","jason-galloway","Week 10"
2,"Michigan","8-0",1435,"2","jason-galloway","Week 10"
3,"Washington","8-0",1369,"4","jason-galloway","Week 10"
4,"Clemson","8-0",1401,"3","jason-galloway","Week 10"
5,"Texas A&M","7-1",1150,"9","jason-galloway","Week 10"
6,"Louisville","7-1",1262,"5","jason-galloway","Week 10"
7,"Ohio State","7-1",1207,"6","jason-galloway","Week 10"
8,"Wisconsin","6-2",1122,"11","jason-galloway","Week 10"
9,"Auburn","6-2",927,"15","jason-galloway","Week 10"
10,"Nebraska","7-1",951,"7","jason-galloway","Week 10"
11,"LSU","5-2",586,"19","jason-galloway","Week 10"
12,"Florida","6-1",929,"14","jason-galloway","Week 10"
13,"Western Michigan","8-0",481,"20","jason-galloway","Week 10"
14,"Baylor","6-1",693,"8","jason-galloway","Week 10"
15,"Oklahoma State","6-2",355,"-","jason-galloway","Week 10"
16,"West Virginia","6-1",620,"10","jason-galloway","Week 10"
17,"Oklahoma","6-2",835,"16","jason-galloway","Week 10"
18,"Virginia Tech","6-2",345,"25","jason-galloway","Week 10"
19,"Colorado","6-2",375,"23","jason-galloway","Week 10"
20,"Utah","7-2",506,"17","jason-galloway","Week 10"
21,"Florida State","5-3",409,"12","jason-galloway","Week 10"
22,"Penn State","6-2",390,"24","jason-galloway","Week 10"
23,"Tennessee","5-3",17,"18","jason-galloway","Week 10"
24,"North Carolina","6-2",423,"21","jason-galloway","Week 10"
25,"Washington State","6-2",139,"-","jason-galloway","Week 10"
1,"Alabama","8-0",1524,"1","jeff-miller","Week 10"
2,"Michigan","8-0",1435,"2","jeff-miller","Week 10"
3,"Clemson","8-0",1401,"3","jeff-miller","Week 10"
4,"Washington","8-0",1369,"4","jeff-miller","Week 10"
5,"Louisville","7-1",1262,"5","jeff-miller","Week 10"
6,"Texas A&M","7-1",1150,"9","jeff-miller","Week 10"
7,"Ohio State","7-1",1207,"6","jeff-miller","Week 10"
8,"Wisconsin","6-2",1122,"11","jeff-miller","Week 10"
9,"Nebraska","7-1",951,"7","jeff-miller","Week 10"
10,"Auburn","6-2",927,"15","jeff-miller","Week 10"
11,"Oklahoma","6-2",835,"16","jeff-miller","Week 10"
12,"North Carolina","6-2",423,"21","jeff-miller","Week 10"
13,"Florida","6-1",929,"14","jeff-miller","Week 10"
14,"Florida State","5-3",409,"12","jeff-miller","Week 10"
15,"Baylor","6-1",693,"8","jeff-miller","Week 10"
16,"Western Michigan","8-0",481,"20","jeff-miller","Week 10"
17,"Utah","7-2",506,"17","jeff-miller","Week 10"
18,"LSU","5-2",586,"19","jeff-miller","Week 10"
19,"USC","5-3",40,"-","jeff-miller","Week 10"
20,"Colorado","6-2",375,"23","jeff-miller","Week 10"
21,"Penn State","6-2",390,"24","jeff-miller","Week 10"
22,"West Virginia","6-1",620,"10","jeff-miller","Week 10"
23,"Houston","7-2",65,"-","jeff-miller","Week 10"
24,"Boise State","7-1",203,"13","jeff-miller","Week 10"
25,"San Diego State","7-1",21,"-","jeff-miller","Week 10"
1,"Alabama","8-0",1524,"1","jerry-dipaola","Week 10"
2,"Clemson","8-0",1401,"3","jerry-dipaola","Week 10"
3,"Michigan","8-0",1435,"2","jerry-dipaola","Week 10"
4,"Washington","8-0",1369,"4","jerry-dipaola","Week 10"
5,"Ohio State","7-1",1207,"6","jerry-dipaola","Week 10"
6,"Texas A&M","7-1",1150,"9","jerry-dipaola","Week 10"
7,"Louisville","7-1",1262,"5","jerry-dipaola","Week 10"
8,"Wisconsin","6-2",1122,"11","jerry-dipaola","Week 10"
9,"Baylor","6-1",693,"8","jerry-dipaola","Week 10"
10,"Nebraska","7-1",951,"7","jerry-dipaola","Week 10"
11,"Florida","6-1",929,"14","jerry-dipaola","Week 10"
12,"Auburn","6-2",927,"15","jerry-dipaola","Week 10"
13,"Utah","7-2",506,"17","jerry-dipaola","Week 10"
14,"Oklahoma State","6-2",355,"-","jerry-dipaola","Week 10"
15,"Oklahoma","6-2",835,"16","jerry-dipaola","Week 10"
16,"Florida State","5-3",409,"12","jerry-dipaola","Week 10"
17,"West Virginia","6-1",620,"10","jerry-dipaola","Week 10"
18,"LSU","5-2",586,"19","jerry-dipaola","Week 10"
19,"North Carolina","6-2",423,"21","jerry-dipaola","Week 10"
20,"Penn State","6-2",390,"24","jerry-dipaola","Week 10"
21,"Virginia Tech","6-2",345,"25","jerry-dipaola","Week 10"
22,"Western Michigan","8-0",481,"20","jerry-dipaola","Week 10"
23,"Colorado","6-2",375,"23","jerry-dipaola","Week 10"
24,"Wyoming","6-2",5,"-","jerry-dipaola","Week 10"
25,"Boise State","7-1",203,"13","jerry-dipaola","Week 10"
1,"Alabama","8-0",1524,"1","jimmy-burch","Week 10"
2,"Michigan","8-0",1435,"2","jimmy-burch","Week 10"
3,"Clemson","8-0",1401,"3","jimmy-burch","Week 10"
4,"Washington","8-0",1369,"4","jimmy-burch","Week 10"
5,"Louisville","7-1",1262,"5","jimmy-burch","Week 10"
6,"Ohio State","7-1",1207,"6","jimmy-burch","Week 10"
7,"Texas A&M","7-1",1150,"9","jimmy-burch","Week 10"
8,"Florida","6-1",929,"14","jimmy-burch","Week 10"
9,"Wisconsin","6-2",1122,"11","jimmy-burch","Week 10"
10,"Nebraska","7-1",951,"7","jimmy-burch","Week 10"
11,"Auburn","6-2",927,"15","jimmy-burch","Week 10"
12,"Oklahoma","6-2",835,"16","jimmy-burch","Week 10"
13,"North Carolina","6-2",423,"21","jimmy-burch","Week 10"
14,"West Virginia","6-1",620,"10","jimmy-burch","Week 10"
15,"Baylor","6-1",693,"8","jimmy-burch","Week 10"
16,"Utah","7-2",506,"17","jimmy-burch","Week 10"
17,"Western Michigan","8-0",481,"20","jimmy-burch","Week 10"
18,"Colorado","6-2",375,"23","jimmy-burch","Week 10"
19,"LSU","5-2",586,"19","jimmy-burch","Week 10"
20,"Oklahoma State","6-2",355,"-","jimmy-burch","Week 10"
21,"Penn State","6-2",390,"24","jimmy-burch","Week 10"
22,"Virginia Tech","6-2",345,"25","jimmy-burch","Week 10"
23,"Florida State","5-3",409,"12","jimmy-burch","Week 10"
24,"Washington State","6-2",139,"-","jimmy-burch","Week 10"
25,"South Florida","7-2",10,"-","jimmy-burch","Week 10"
1,"Alabama","8-0",1524,"1","joe-dubin","Week 10"
2,"Michigan","8-0",1435,"2","joe-dubin","Week 10"
3,"Clemson","8-0",1401,"3","joe-dubin","Week 10"
4,"Washington","8-0",1369,"4","joe-dubin","Week 10"
5,"Louisville","7-1",1262,"5","joe-dubin","Week 10"
6,"Ohio State","7-1",1207,"6","joe-dubin","Week 10"
7,"Texas A&M","7-1",1150,"9","joe-dubin","Week 10"
8,"Wisconsin","6-2",1122,"11","joe-dubin","Week 10"
9,"Florida","6-1",929,"14","joe-dubin","Week 10"
10,"Nebraska","7-1",951,"7","joe-dubin","Week 10"
11,"Auburn","6-2",927,"15","joe-dubin","Week 10"
12,"Baylor","6-1",693,"8","joe-dubin","Week 10"
13,"Oklahoma","6-2",835,"16","joe-dubin","Week 10"
14,"LSU","5-2",586,"19","joe-dubin","Week 10"
15,"North Carolina","6-2",423,"21","joe-dubin","Week 10"
16,"Penn State","6-2",390,"24","joe-dubin","Week 10"
17,"Colorado","6-2",375,"23","joe-dubin","Week 10"
18,"Western Michigan","8-0",481,"20","joe-dubin","Week 10"
19,"Virginia Tech","6-2",345,"25","joe-dubin","Week 10"
20,"Oklahoma State","6-2",355,"-","joe-dubin","Week 10"
21,"Utah","7-2",506,"17","joe-dubin","Week 10"
22,"Florida State","5-3",409,"12","joe-dubin","Week 10"
23,"Washington State","6-2",139,"-","joe-dubin","Week 10"
24,"West Virginia","6-1",620,"10","joe-dubin","Week 10"
25,"Boise State","7-1",203,"13","joe-dubin","Week 10"
1,"Alabama","8-0",1524,"1","joe-walljasper","Week 10"
2,"Washington","8-0",1369,"4","joe-walljasper","Week 10"
3,"Michigan","8-0",1435,"2","joe-walljasper","Week 10"
4,"Clemson","8-0",1401,"3","joe-walljasper","Week 10"
5,"Louisville","7-1",1262,"5","joe-walljasper","Week 10"
6,"Ohio State","7-1",1207,"6","joe-walljasper","Week 10"
7,"Wisconsin","6-2",1122,"11","joe-walljasper","Week 10"
8,"Texas A&M","7-1",1150,"9","joe-walljasper","Week 10"
9,"Nebraska","7-1",951,"7","joe-walljasper","Week 10"
10,"LSU","5-2",586,"19","joe-walljasper","Week 10"
11,"Auburn","6-2",927,"15","joe-walljasper","Week 10"
12,"Florida","6-1",929,"14","joe-walljasper","Week 10"
13,"West Virginia","6-1",620,"10","joe-walljasper","Week 10"
14,"Oklahoma","6-2",835,"16","joe-walljasper","Week 10"
15,"Florida State","5-3",409,"12","joe-walljasper","Week 10"
16,"Baylor","6-1",693,"8","joe-walljasper","Week 10"
17,"Utah","7-2",506,"17","joe-walljasper","Week 10"
18,"North Carolina","6-2",423,"21","joe-walljasper","Week 10"
19,"Virginia Tech","6-2",345,"25","joe-walljasper","Week 10"
20,"Oklahoma State","6-2",355,"-","joe-walljasper","Week 10"
21,"Western Michigan","8-0",481,"20","joe-walljasper","Week 10"
22,"Penn State","6-2",390,"24","joe-walljasper","Week 10"
23,"Washington State","6-2",139,"-","joe-walljasper","Week 10"
24,"Boise State","7-1",203,"13","joe-walljasper","Week 10"
25,"South Florida","7-2",10,"-","joe-walljasper","Week 10"
1,"Alabama","8-0",1524,"1","joey-knight","Week 10"
2,"Michigan","8-0",1435,"2","joey-knight","Week 10"
3,"Clemson","8-0",1401,"3","joey-knight","Week 10"
4,"Washington","8-0",1369,"4","joey-knight","Week 10"
5,"Louisville","7-1",1262,"5","joey-knight","Week 10"
6,"Ohio State","7-1",1207,"6","joey-knight","Week 10"
7,"Wisconsin","6-2",1122,"11","joey-knight","Week 10"
8,"Texas A&M","7-1",1150,"9","joey-knight","Week 10"
9,"Auburn","6-2",927,"15","joey-knight","Week 10"
10,"Oklahoma","6-2",835,"16","joey-knight","Week 10"
11,"Nebraska","7-1",951,"7","joey-knight","Week 10"
12,"Baylor","6-1",693,"8","joey-knight","Week 10"
13,"Florida","6-1",929,"14","joey-knight","Week 10"
14,"West Virginia","6-1",620,"10","joey-knight","Week 10"
15,"Utah","7-2",506,"17","joey-knight","Week 10"
16,"Virginia Tech","6-2",345,"25","joey-knight","Week 10"
17,"LSU","5-2",586,"19","joey-knight","Week 10"
18,"Colorado","6-2",375,"23","joey-knight","Week 10"
19,"Penn State","6-2",390,"24","joey-knight","Week 10"
20,"Oklahoma State","6-2",355,"-","joey-knight","Week 10"
21,"North Carolina","6-2",423,"21","joey-knight","Week 10"
22,"Florida State","5-3",409,"12","joey-knight","Week 10"
23,"Western Michigan","8-0",481,"20","joey-knight","Week 10"
24,"Washington State","6-2",139,"-","joey-knight","Week 10"
25,"Boise State","7-1",203,"13","joey-knight","Week 10"
1,"Alabama","8-0",1524,"1","john-clay","Week 10"
2,"Michigan","8-0",1435,"2","john-clay","Week 10"
3,"Washington","8-0",1369,"4","john-clay","Week 10"
4,"Clemson","8-0",1401,"3","john-clay","Week 10"
5,"Louisville","7-1",1262,"5","john-clay","Week 10"
6,"Ohio State","7-1",1207,"6","john-clay","Week 10"
7,"Wisconsin","6-2",1122,"11","john-clay","Week 10"
8,"Texas A&M","7-1",1150,"9","john-clay","Week 10"
9,"Florida","6-1",929,"14","john-clay","Week 10"
10,"Auburn","6-2",927,"15","john-clay","Week 10"
11,"Nebraska","7-1",951,"7","john-clay","Week 10"
12,"Oklahoma","6-2",835,"16","john-clay","Week 10"
13,"Florida State","5-3",409,"12","john-clay","Week 10"
14,"West Virginia","6-1",620,"10","john-clay","Week 10"
15,"Baylor","6-1",693,"8","john-clay","Week 10"
16,"Utah","7-2",506,"17","john-clay","Week 10"
17,"LSU","5-2",586,"19","john-clay","Week 10"
18,"Washington State","6-2",139,"-","john-clay","Week 10"
19,"Boise State","7-1",203,"13","john-clay","Week 10"
20,"North Carolina","6-2",423,"21","john-clay","Week 10"
21,"Western Michigan","8-0",481,"20","john-clay","Week 10"
22,"Penn State","6-2",390,"24","john-clay","Week 10"
23,"Oklahoma State","6-2",355,"-","john-clay","Week 10"
24,"Virginia Tech","6-2",345,"25","john-clay","Week 10"
25,"Colorado","6-2",375,"23","john-clay","Week 10"
1,"Alabama","8-0",1524,"1","john-shinn","Week 10"
2,"Michigan","8-0",1435,"2","john-shinn","Week 10"
3,"Clemson","8-0",1401,"3","john-shinn","Week 10"
4,"Washington","8-0",1369,"4","john-shinn","Week 10"
5,"Louisville","7-1",1262,"5","john-shinn","Week 10"
6,"Ohio State","7-1",1207,"6","john-shinn","Week 10"
7,"Texas A&M","7-1",1150,"9","john-shinn","Week 10"
8,"Wisconsin","6-2",1122,"11","john-shinn","Week 10"
9,"Florida","6-1",929,"14","john-shinn","Week 10"
10,"Nebraska","7-1",951,"7","john-shinn","Week 10"
11,"Auburn","6-2",927,"15","john-shinn","Week 10"
12,"LSU","5-2",586,"19","john-shinn","Week 10"
13,"Oklahoma","6-2",835,"16","john-shinn","Week 10"
14,"Penn State","6-2",390,"24","john-shinn","Week 10"
15,"Utah","7-2",506,"17","john-shinn","Week 10"
16,"Oklahoma State","6-2",355,"-","john-shinn","Week 10"
17,"West Virginia","6-1",620,"10","john-shinn","Week 10"
18,"Baylor","6-1",693,"8","john-shinn","Week 10"
19,"Virginia Tech","6-2",345,"25","john-shinn","Week 10"
20,"North Carolina","6-2",423,"21","john-shinn","Week 10"
21,"Washington State","6-2",139,"-","john-shinn","Week 10"
22,"Colorado","6-2",375,"23","john-shinn","Week 10"
23,"Western Michigan","8-0",481,"20","john-shinn","Week 10"
24,"Boise State","7-1",203,"13","john-shinn","Week 10"
25,"Houston","7-2",65,"-","john-shinn","Week 10"
1,"Alabama","8-0",1524,"1","jon-wilner","Week 10"
2,"Clemson","8-0",1401,"3","jon-wilner","Week 10"
3,"Michigan","8-0",1435,"2","jon-wilner","Week 10"
4,"Ohio State","7-1",1207,"6","jon-wilner","Week 10"
5,"Wisconsin","6-2",1122,"11","jon-wilner","Week 10"
6,"Washington","8-0",1369,"4","jon-wilner","Week 10"
7,"Louisville","7-1",1262,"5","jon-wilner","Week 10"
8,"Auburn","6-2",927,"15","jon-wilner","Week 10"
9,"Texas A&M","7-1",1150,"9","jon-wilner","Week 10"
10,"Oklahoma","6-2",835,"16","jon-wilner","Week 10"
11,"Florida","6-1",929,"14","jon-wilner","Week 10"
12,"Nebraska","7-1",951,"7","jon-wilner","Week 10"
13,"Florida State","5-3",409,"12","jon-wilner","Week 10"
14,"Colorado","6-2",375,"23","jon-wilner","Week 10"
15,"Houston","7-2",65,"-","jon-wilner","Week 10"
16,"Penn State","6-2",390,"24","jon-wilner","Week 10"
17,"Virginia Tech","6-2",345,"25","jon-wilner","Week 10"
18,"Utah","7-2",506,"17","jon-wilner","Week 10"
19,"North Carolina","6-2",423,"21","jon-wilner","Week 10"
20,"Oklahoma State","6-2",355,"-","jon-wilner","Week 10"
21,"LSU","5-2",586,"19","jon-wilner","Week 10"
22,"Western Michigan","8-0",481,"20","jon-wilner","Week 10"
23,"Arkansas","5-3",7,"-","jon-wilner","Week 10"
24,"West Virginia","6-1",620,"10","jon-wilner","Week 10"
25,"Washington State","6-2",139,"-","jon-wilner","Week 10"
1,"Alabama","8-0",1524,"1","jonny-miller","Week 10"
2,"Michigan","8-0",1435,"2","jonny-miller","Week 10"
3,"Washington","8-0",1369,"4","jonny-miller","Week 10"
4,"Clemson","8-0",1401,"3","jonny-miller","Week 10"
5,"Louisville","7-1",1262,"5","jonny-miller","Week 10"
6,"Ohio State","7-1",1207,"6","jonny-miller","Week 10"
7,"Wisconsin","6-2",1122,"11","jonny-miller","Week 10"
8,"Texas A&M","7-1",1150,"9","jonny-miller","Week 10"
9,"Florida","6-1",929,"14","jonny-miller","Week 10"
10,"Oklahoma","6-2",835,"16","jonny-miller","Week 10"
11,"Auburn","6-2",927,"15","jonny-miller","Week 10"
12,"North Carolina","6-2",423,"21","jonny-miller","Week 10"
13,"Colorado","6-2",375,"23","jonny-miller","Week 10"
14,"Houston","7-2",65,"-","jonny-miller","Week 10"
15,"Nebraska","7-1",951,"7","jonny-miller","Week 10"
16,"Oklahoma State","6-2",355,"-","jonny-miller","Week 10"
17,"Utah","7-2",506,"17","jonny-miller","Week 10"
18,"Florida State","5-3",409,"12","jonny-miller","Week 10"
19,"West Virginia","6-1",620,"10","jonny-miller","Week 10"
20,"Baylor","6-1",693,"8","jonny-miller","Week 10"
21,"Washington State","6-2",139,"-","jonny-miller","Week 10"
22,"Western Michigan","8-0",481,"20","jonny-miller","Week 10"
23,"LSU","5-2",586,"19","jonny-miller","Week 10"
24,"Boise State","7-1",203,"13","jonny-miller","Week 10"
25,"Virginia Tech","6-2",345,"25","jonny-miller","Week 10"
1,"Alabama","8-0",1524,"1","josh-kendall","Week 10"
2,"Clemson","8-0",1401,"3","josh-kendall","Week 10"
3,"Washington","8-0",1369,"4","josh-kendall","Week 10"
4,"Michigan","8-0",1435,"2","josh-kendall","Week 10"
5,"Wisconsin","6-2",1122,"11","josh-kendall","Week 10"
6,"Louisville","7-1",1262,"5","josh-kendall","Week 10"
7,"Texas A&M","7-1",1150,"9","josh-kendall","Week 10"
8,"Nebraska","7-1",951,"7","josh-kendall","Week 10"
9,"Penn State","6-2",390,"24","josh-kendall","Week 10"
10,"Ohio State","7-1",1207,"6","josh-kendall","Week 10"
11,"Florida State","5-3",409,"12","josh-kendall","Week 10"
12,"Auburn","6-2",927,"15","josh-kendall","Week 10"
13,"LSU","5-2",586,"19","josh-kendall","Week 10"
14,"Oklahoma","6-2",835,"16","josh-kendall","Week 10"
15,"Utah","7-2",506,"17","josh-kendall","Week 10"
16,"Florida","6-1",929,"14","josh-kendall","Week 10"
17,"Virginia Tech","6-2",345,"25","josh-kendall","Week 10"
18,"North Carolina","6-2",423,"21","josh-kendall","Week 10"
19,"Western Michigan","8-0",481,"20","josh-kendall","Week 10"
20,"Colorado","6-2",375,"23","josh-kendall","Week 10"
21,"USC","5-3",40,"-","josh-kendall","Week 10"
22,"Troy","6-1",20,"-","josh-kendall","Week 10"
23,"Tulsa","6-2",3,"-","josh-kendall","Week 10"
24,"San Diego State","7-1",21,"-","josh-kendall","Week 10"
25,"Oklahoma State","6-2",355,"-","josh-kendall","Week 10"
1,"Alabama","8-0",1524,"1","keith-sargeant","Week 10"
2,"Michigan","8-0",1435,"2","keith-sargeant","Week 10"
3,"Clemson","8-0",1401,"3","keith-sargeant","Week 10"
4,"Washington","8-0",1369,"4","keith-sargeant","Week 10"
5,"Louisville","7-1",1262,"5","keith-sargeant","Week 10"
6,"Ohio State","7-1",1207,"6","keith-sargeant","Week 10"
7,"Wisconsin","6-2",1122,"11","keith-sargeant","Week 10"
8,"Texas A&M","7-1",1150,"9","keith-sargeant","Week 10"
9,"Nebraska","7-1",951,"7","keith-sargeant","Week 10"
10,"Florida","6-1",929,"14","keith-sargeant","Week 10"
11,"Auburn","6-2",927,"15","keith-sargeant","Week 10"
12,"Western Michigan","8-0",481,"20","keith-sargeant","Week 10"
13,"Oklahoma","6-2",835,"16","keith-sargeant","Week 10"
14,"Baylor","6-1",693,"8","keith-sargeant","Week 10"
15,"Oklahoma State","6-2",355,"-","keith-sargeant","Week 10"
16,"West Virginia","6-1",620,"10","keith-sargeant","Week 10"
17,"Penn State","6-2",390,"24","keith-sargeant","Week 10"
18,"LSU","5-2",586,"19","keith-sargeant","Week 10"
19,"Virginia Tech","6-2",345,"25","keith-sargeant","Week 10"
20,"North Carolina","6-2",423,"21","keith-sargeant","Week 10"
21,"Colorado","6-2",375,"23","keith-sargeant","Week 10"
22,"Utah","7-2",506,"17","keith-sargeant","Week 10"
23,"Florida State","5-3",409,"12","keith-sargeant","Week 10"
24,"Washington State","6-2",139,"-","keith-sargeant","Week 10"
25,"South Florida","7-2",10,"-","keith-sargeant","Week 10"
1,"Alabama","8-0",1524,"1","kirk-bohls","Week 10"
2,"Michigan","8-0",1435,"2","kirk-bohls","Week 10"
3,"Clemson","8-0",1401,"3","kirk-bohls","Week 10"
4,"Washington","8-0",1369,"4","kirk-bohls","Week 10"
5,"Ohio State","7-1",1207,"6","kirk-bohls","Week 10"
6,"Texas A&M","7-1",1150,"9","kirk-bohls","Week 10"
7,"Louisville","7-1",1262,"5","kirk-bohls","Week 10"
8,"Wisconsin","6-2",1122,"11","kirk-bohls","Week 10"
9,"Oklahoma","6-2",835,"16","kirk-bohls","Week 10"
10,"Auburn","6-2",927,"15","kirk-bohls","Week 10"
11,"North Carolina","6-2",423,"21","kirk-bohls","Week 10"
12,"Penn State","6-2",390,"24","kirk-bohls","Week 10"
13,"Western Michigan","8-0",481,"20","kirk-bohls","Week 10"
14,"Nebraska","7-1",951,"7","kirk-bohls","Week 10"
15,"Boise State","7-1",203,"13","kirk-bohls","Week 10"
16,"Baylor","6-1",693,"8","kirk-bohls","Week 10"
17,"Florida State","5-3",409,"12","kirk-bohls","Week 10"
18,"Oklahoma State","6-2",355,"-","kirk-bohls","Week 10"
19,"West Virginia","6-1",620,"10","kirk-bohls","Week 10"
20,"Florida","6-1",929,"14","kirk-bohls","Week 10"
21,"Virginia Tech","6-2",345,"25","kirk-bohls","Week 10"
22,"LSU","5-2",586,"19","kirk-bohls","Week 10"
23,"Washington State","6-2",139,"-","kirk-bohls","Week 10"
24,"South Florida","7-2",10,"-","kirk-bohls","Week 10"
25,"Utah","7-2",506,"17","kirk-bohls","Week 10"
1,"Alabama","8-0",1524,"1","mandy-mitchell","Week 10"
2,"Clemson","8-0",1401,"3","mandy-mitchell","Week 10"
3,"Michigan","8-0",1435,"2","mandy-mitchell","Week 10"
4,"Washington","8-0",1369,"4","mandy-mitchell","Week 10"
5,"Louisville","7-1",1262,"5","mandy-mitchell","Week 10"
