"Rank","Team","Record","Points","PV.Rank","Voter","Week"
9,"Texas","2-0",872,"11","garland-gillen","Week 3"
10,"Texas A&M","2-0",564,"20","garland-gillen","Week 3"
11,"Louisville","2-0",890,"13","garland-gillen","Week 3"
12,"Washington","2-0",983,"8","garland-gillen","Week 3"
13,"Georgia","2-0",584,"9","garland-gillen","Week 3"
14,"Michigan State","1-0",747,"12","garland-gillen","Week 3"
15,"Tennessee","2-0",665,"17","garland-gillen","Week 3"
16,"Baylor","2-0",305,"23","garland-gillen","Week 3"
17,"Iowa","2-0",694,"16","garland-gillen","Week 3"
18,"Oklahoma","1-1",686,"14","garland-gillen","Week 3"
19,"Mississippi","1-1",473,"19","garland-gillen","Week 3"
20,"Notre Dame","1-1",526,"18","garland-gillen","Week 3"
21,"Arkansas","2-0",198,"-","garland-gillen","Week 3"
22,"LSU","1-1",391,"21","garland-gillen","Week 3"
23,"Oregon","2-0",292,"24","garland-gillen","Week 3"
24,"Florida","2-0",205,"-","garland-gillen","Week 3"
25,"Pittsburgh","2-0",39,"-","garland-gillen","Week 3"
1,"Alabama","2-0",1520,"1","garry-smits","Week 3"
2,"Florida State","2-0",1437,"3","garry-smits","Week 3"
3,"Clemson","2-0",1284,"2","garry-smits","Week 3"
4,"Michigan","2-0",1298,"5","garry-smits","Week 3"
5,"Houston","2-0",1264,"6","garry-smits","Week 3"
6,"Ohio State","2-0",1359,"4","garry-smits","Week 3"
7,"Stanford","1-0",1137,"7","garry-smits","Week 3"
8,"Iowa","2-0",694,"16","garry-smits","Week 3"
9,"Washington","2-0",983,"8","garry-smits","Week 3"
10,"Oklahoma","1-1",686,"14","garry-smits","Week 3"
11,"Texas","2-0",872,"11","garry-smits","Week 3"
12,"Tennessee","2-0",665,"17","garry-smits","Week 3"
13,"Wisconsin","2-0",893,"10","garry-smits","Week 3"
14,"Michigan State","1-0",747,"12","garry-smits","Week 3"
15,"Louisville","2-0",890,"13","garry-smits","Week 3"
16,"LSU","1-1",391,"21","garry-smits","Week 3"
17,"Notre Dame","1-1",526,"18","garry-smits","Week 3"
18,"Mississippi","1-1",473,"19","garry-smits","Week 3"
19,"Georgia","2-0",584,"9","garry-smits","Week 3"
20,"Florida","2-0",205,"-","garry-smits","Week 3"
21,"Oklahoma State","1-1",22,"22","garry-smits","Week 3"
22,"Miami","2-0",197,"25","garry-smits","Week 3"
23,"Baylor","2-0",305,"23","garry-smits","Week 3"
24,"Texas A&M","2-0",564,"20","garry-smits","Week 3"
25,"Arkansas","2-0",198,"-","garry-smits","Week 3"
1,"Alabama","2-0",1520,"1","gary-horowitz","Week 3"
2,"Houston","2-0",1264,"6","gary-horowitz","Week 3"
3,"Ohio State","2-0",1359,"4","gary-horowitz","Week 3"
4,"Florida State","2-0",1437,"3","gary-horowitz","Week 3"
5,"Michigan","2-0",1298,"5","gary-horowitz","Week 3"
6,"Clemson","2-0",1284,"2","gary-horowitz","Week 3"
7,"Wisconsin","2-0",893,"10","gary-horowitz","Week 3"
8,"Stanford","1-0",1137,"7","gary-horowitz","Week 3"
9,"Oklahoma","1-1",686,"14","gary-horowitz","Week 3"
10,"Washington","2-0",983,"8","gary-horowitz","Week 3"
11,"LSU","1-1",391,"21","gary-horowitz","Week 3"
12,"Michigan State","1-0",747,"12","gary-horowitz","Week 3"
13,"Texas","2-0",872,"11","gary-horowitz","Week 3"
14,"Iowa","2-0",694,"16","gary-horowitz","Week 3"
15,"Notre Dame","1-1",526,"18","gary-horowitz","Week 3"
16,"Tennessee","2-0",665,"17","gary-horowitz","Week 3"
17,"Louisville","2-0",890,"13","gary-horowitz","Week 3"
18,"Texas A&M","2-0",564,"20","gary-horowitz","Week 3"
19,"Arkansas","2-0",198,"-","gary-horowitz","Week 3"
20,"Georgia","2-0",584,"9","gary-horowitz","Week 3"
21,"Mississippi","1-1",473,"19","gary-horowitz","Week 3"
22,"Oregon","2-0",292,"24","gary-horowitz","Week 3"
23,"San Diego State","2-0",51,"-","gary-horowitz","Week 3"
24,"Baylor","2-0",305,"23","gary-horowitz","Week 3"
25,"Miami","2-0",197,"25","gary-horowitz","Week 3"
1,"Alabama","2-0",1520,"1","graham-watson","Week 3"
2,"Florida State","2-0",1437,"3","graham-watson","Week 3"
3,"Ohio State","2-0",1359,"4","graham-watson","Week 3"
4,"Michigan","2-0",1298,"5","graham-watson","Week 3"
5,"Clemson","2-0",1284,"2","graham-watson","Week 3"
6,"Houston","2-0",1264,"6","graham-watson","Week 3"
7,"Stanford","1-0",1137,"7","graham-watson","Week 3"
8,"Washington","2-0",983,"8","graham-watson","Week 3"
9,"Wisconsin","2-0",893,"10","graham-watson","Week 3"
10,"Georgia","2-0",584,"9","graham-watson","Week 3"
11,"Louisville","2-0",890,"13","graham-watson","Week 3"
12,"Texas","2-0",872,"11","graham-watson","Week 3"
13,"Oklahoma","1-1",686,"14","graham-watson","Week 3"
14,"Iowa","2-0",694,"16","graham-watson","Week 3"
15,"Michigan State","1-0",747,"12","graham-watson","Week 3"
16,"Notre Dame","1-1",526,"18","graham-watson","Week 3"
17,"Tennessee","2-0",665,"17","graham-watson","Week 3"
18,"Mississippi","1-1",473,"19","graham-watson","Week 3"
19,"Texas A&M","2-0",564,"20","graham-watson","Week 3"
20,"Oregon","2-0",292,"24","graham-watson","Week 3"
21,"LSU","1-1",391,"21","graham-watson","Week 3"
22,"Baylor","2-0",305,"23","graham-watson","Week 3"
23,"Florida","2-0",205,"-","graham-watson","Week 3"
24,"San Diego State","2-0",51,"-","graham-watson","Week 3"
25,"North Carolina","1-1",10,"-","graham-watson","Week 3"
1,"Alabama","2-0",1520,"1","jason-galloway","Week 3"
2,"Florida State","2-0",1437,"3","jason-galloway","Week 3"
3,"Ohio State","2-0",1359,"4","jason-galloway","Week 3"
4,"Michigan","2-0",1298,"5","jason-galloway","Week 3"
5,"Clemson","2-0",1284,"2","jason-galloway","Week 3"
6,"Stanford","1-0",1137,"7","jason-galloway","Week 3"
7,"Houston","2-0",1264,"6","jason-galloway","Week 3"
8,"Michigan State","1-0",747,"12","jason-galloway","Week 3"
9,"Louisville","2-0",890,"13","jason-galloway","Week 3"
10,"Iowa","2-0",694,"16","jason-galloway","Week 3"
11,"Wisconsin","2-0",893,"10","jason-galloway","Week 3"
12,"Texas","2-0",872,"11","jason-galloway","Week 3"
13,"Georgia","2-0",584,"9","jason-galloway","Week 3"
14,"Washington","2-0",983,"8","jason-galloway","Week 3"
15,"Baylor","2-0",305,"23","jason-galloway","Week 3"
16,"Mississippi","1-1",473,"19","jason-galloway","Week 3"
17,"Tennessee","2-0",665,"17","jason-galloway","Week 3"
18,"Oklahoma","1-1",686,"14","jason-galloway","Week 3"
19,"LSU","1-1",391,"21","jason-galloway","Week 3"
20,"Oregon","2-0",292,"24","jason-galloway","Week 3"
21,"Notre Dame","1-1",526,"18","jason-galloway","Week 3"
22,"Miami","2-0",197,"25","jason-galloway","Week 3"
23,"Texas A&M","2-0",564,"20","jason-galloway","Week 3"
24,"Florida","2-0",205,"-","jason-galloway","Week 3"
25,"San Diego State","2-0",51,"-","jason-galloway","Week 3"
1,"Alabama","2-0",1520,"1","jeff-miller","Week 3"
2,"Michigan","2-0",1298,"5","jeff-miller","Week 3"
3,"Florida State","2-0",1437,"3","jeff-miller","Week 3"
4,"Clemson","2-0",1284,"2","jeff-miller","Week 3"
5,"Ohio State","2-0",1359,"4","jeff-miller","Week 3"
6,"Stanford","1-0",1137,"7","jeff-miller","Week 3"
7,"Houston","2-0",1264,"6","jeff-miller","Week 3"
8,"Washington","2-0",983,"8","jeff-miller","Week 3"
9,"Michigan State","1-0",747,"12","jeff-miller","Week 3"
10,"Wisconsin","2-0",893,"10","jeff-miller","Week 3"
11,"Texas","2-0",872,"11","jeff-miller","Week 3"
12,"Tennessee","2-0",665,"17","jeff-miller","Week 3"
13,"Louisville","2-0",890,"13","jeff-miller","Week 3"
14,"Iowa","2-0",694,"16","jeff-miller","Week 3"
15,"Georgia","2-0",584,"9","jeff-miller","Week 3"
16,"Texas A&M","2-0",564,"20","jeff-miller","Week 3"
17,"Baylor","2-0",305,"23","jeff-miller","Week 3"
18,"Mississippi","1-1",473,"19","jeff-miller","Week 3"
19,"TCU","1-1",62,"15","jeff-miller","Week 3"
20,"Oklahoma","1-1",686,"14","jeff-miller","Week 3"
21,"LSU","1-1",391,"21","jeff-miller","Week 3"
22,"Notre Dame","1-1",526,"18","jeff-miller","Week 3"
23,"Nebraska","2-0",11,"-","jeff-miller","Week 3"
24,"Miami","2-0",197,"25","jeff-miller","Week 3"
25,"Oregon","2-0",292,"24","jeff-miller","Week 3"
1,"Florida State","2-0",1437,"3","jerry-dipaola","Week 3"
2,"Alabama","2-0",1520,"1","jerry-dipaola","Week 3"
3,"Ohio State","2-0",1359,"4","jerry-dipaola","Week 3"
4,"Michigan","2-0",1298,"5","jerry-dipaola","Week 3"
5,"Clemson","2-0",1284,"2","jerry-dipaola","Week 3"
6,"Stanford","1-0",1137,"7","jerry-dipaola","Week 3"
7,"Houston","2-0",1264,"6","jerry-dipaola","Week 3"
8,"Oklahoma","1-1",686,"14","jerry-dipaola","Week 3"
9,"Washington","2-0",983,"8","jerry-dipaola","Week 3"
10,"Texas","2-0",872,"11","jerry-dipaola","Week 3"
11,"Wisconsin","2-0",893,"10","jerry-dipaola","Week 3"
12,"Mississippi","1-1",473,"19","jerry-dipaola","Week 3"
13,"Michigan State","1-0",747,"12","jerry-dipaola","Week 3"
14,"LSU","1-1",391,"21","jerry-dipaola","Week 3"
15,"Texas A&M","2-0",564,"20","jerry-dipaola","Week 3"
16,"Georgia","2-0",584,"9","jerry-dipaola","Week 3"
17,"Notre Dame","1-1",526,"18","jerry-dipaola","Week 3"
18,"Louisville","2-0",890,"13","jerry-dipaola","Week 3"
19,"Tennessee","2-0",665,"17","jerry-dipaola","Week 3"
20,"Iowa","2-0",694,"16","jerry-dipaola","Week 3"
21,"Baylor","2-0",305,"23","jerry-dipaola","Week 3"
22,"Oregon","2-0",292,"24","jerry-dipaola","Week 3"
23,"Oklahoma State","1-1",22,"22","jerry-dipaola","Week 3"
24,"Nebraska","2-0",11,"-","jerry-dipaola","Week 3"
25,"Florida","2-0",205,"-","jerry-dipaola","Week 3"
1,"Alabama","2-0",1520,"1","jimmy-burch","Week 3"
2,"Florida State","2-0",1437,"3","jimmy-burch","Week 3"
3,"Michigan","2-0",1298,"5","jimmy-burch","Week 3"
4,"Houston","2-0",1264,"6","jimmy-burch","Week 3"
5,"Ohio State","2-0",1359,"4","jimmy-burch","Week 3"
6,"Stanford","1-0",1137,"7","jimmy-burch","Week 3"
7,"Clemson","2-0",1284,"2","jimmy-burch","Week 3"
8,"Washington","2-0",983,"8","jimmy-burch","Week 3"
9,"Louisville","2-0",890,"13","jimmy-burch","Week 3"
10,"Wisconsin","2-0",893,"10","jimmy-burch","Week 3"
11,"Texas","2-0",872,"11","jimmy-burch","Week 3"
12,"Miami","2-0",197,"25","jimmy-burch","Week 3"
13,"Tennessee","2-0",665,"17","jimmy-burch","Week 3"
14,"Iowa","2-0",694,"16","jimmy-burch","Week 3"
15,"Michigan State","1-0",747,"12","jimmy-burch","Week 3"
16,"Texas A&M","2-0",564,"20","jimmy-burch","Week 3"
17,"Georgia","2-0",584,"9","jimmy-burch","Week 3"
18,"Oklahoma","1-1",686,"14","jimmy-burch","Week 3"
19,"Notre Dame","1-1",526,"18","jimmy-burch","Week 3"
20,"Mississippi","1-1",473,"19","jimmy-burch","Week 3"
21,"Baylor","2-0",305,"23","jimmy-burch","Week 3"
22,"LSU","1-1",391,"21","jimmy-burch","Week 3"
23,"San Diego State","2-0",51,"-","jimmy-burch","Week 3"
24,"Oregon","2-0",292,"24","jimmy-burch","Week 3"
25,"Florida","2-0",205,"-","jimmy-burch","Week 3"
1,"Alabama","2-0",1520,"1","joe-dubin","Week 3"
2,"Clemson","2-0",1284,"2","joe-dubin","Week 3"
3,"Florida State","2-0",1437,"3","joe-dubin","Week 3"
4,"Ohio State","2-0",1359,"4","joe-dubin","Week 3"
5,"Michigan","2-0",1298,"5","joe-dubin","Week 3"
6,"Houston","2-0",1264,"6","joe-dubin","Week 3"
7,"Stanford","1-0",1137,"7","joe-dubin","Week 3"
8,"Washington","2-0",983,"8","joe-dubin","Week 3"
9,"Tennessee","2-0",665,"17","joe-dubin","Week 3"
10,"Michigan State","1-0",747,"12","joe-dubin","Week 3"
11,"Georgia","2-0",584,"9","joe-dubin","Week 3"
12,"Louisville","2-0",890,"13","joe-dubin","Week 3"
13,"Oklahoma","1-1",686,"14","joe-dubin","Week 3"
14,"Iowa","2-0",694,"16","joe-dubin","Week 3"
15,"Wisconsin","2-0",893,"10","joe-dubin","Week 3"
16,"Notre Dame","1-1",526,"18","joe-dubin","Week 3"
17,"Mississippi","1-1",473,"19","joe-dubin","Week 3"
18,"Texas","2-0",872,"11","joe-dubin","Week 3"
19,"Texas A&M","2-0",564,"20","joe-dubin","Week 3"
20,"Oregon","2-0",292,"24","joe-dubin","Week 3"
21,"Florida","2-0",205,"-","joe-dubin","Week 3"
22,"LSU","1-1",391,"21","joe-dubin","Week 3"
23,"Baylor","2-0",305,"23","joe-dubin","Week 3"
24,"Miami","2-0",197,"25","joe-dubin","Week 3"
25,"Arkansas","2-0",198,"-","joe-dubin","Week 3"
1,"Alabama","2-0",1520,"1","joe-walljasper","Week 3"
2,"Florida State","2-0",1437,"3","joe-walljasper","Week 3"
3,"Ohio State","2-0",1359,"4","joe-walljasper","Week 3"
4,"Houston","2-0",1264,"6","joe-walljasper","Week 3"
5,"Michigan","2-0",1298,"5","joe-walljasper","Week 3"
6,"Washington","2-0",983,"8","joe-walljasper","Week 3"
7,"Clemson","2-0",1284,"2","joe-walljasper","Week 3"
8,"Stanford","1-0",1137,"7","joe-walljasper","Week 3"
9,"Louisville","2-0",890,"13","joe-walljasper","Week 3"
10,"Michigan State","1-0",747,"12","joe-walljasper","Week 3"
11,"Texas","2-0",872,"11","joe-walljasper","Week 3"
12,"Florida","2-0",205,"-","joe-walljasper","Week 3"
13,"Tennessee","2-0",665,"17","joe-walljasper","Week 3"
14,"Iowa","2-0",694,"16","joe-walljasper","Week 3"
15,"Mississippi","1-1",473,"19","joe-walljasper","Week 3"
16,"Notre Dame","1-1",526,"18","joe-walljasper","Week 3"
17,"Wisconsin","2-0",893,"10","joe-walljasper","Week 3"
18,"Georgia","2-0",584,"9","joe-walljasper","Week 3"
19,"Texas A&M","2-0",564,"20","joe-walljasper","Week 3"
20,"Arkansas","2-0",198,"-","joe-walljasper","Week 3"
21,"Miami","2-0",197,"25","joe-walljasper","Week 3"
22,"Oklahoma","1-1",686,"14","joe-walljasper","Week 3"
23,"Boise State","2-0",42,"-","joe-walljasper","Week 3"
24,"Oregon","2-0",292,"24","joe-walljasper","Week 3"
25,"Baylor","2-0",305,"23","joe-walljasper","Week 3"
1,"Alabama","2-0",1520,"1","joey-knight","Week 3"
2,"Ohio State","2-0",1359,"4","joey-knight","Week 3"
3,"Florida State","2-0",1437,"3","joey-knight","Week 3"
4,"Clemson","2-0",1284,"2","joey-knight","Week 3"
5,"Houston","2-0",1264,"6","joey-knight","Week 3"
6,"Michigan","2-0",1298,"5","joey-knight","Week 3"
7,"Texas","2-0",872,"11","joey-knight","Week 3"
8,"Louisville","2-0",890,"13","joey-knight","Week 3"
9,"Washington","2-0",983,"8","joey-knight","Week 3"
10,"Stanford","1-0",1137,"7","joey-knight","Week 3"
11,"Wisconsin","2-0",893,"10","joey-knight","Week 3"
12,"Texas A&M","2-0",564,"20","joey-knight","Week 3"
13,"Iowa","2-0",694,"16","joey-knight","Week 3"
14,"Georgia","2-0",584,"9","joey-knight","Week 3"
15,"Oklahoma","1-1",686,"14","joey-knight","Week 3"
16,"Notre Dame","1-1",526,"18","joey-knight","Week 3"
17,"Arkansas","2-0",198,"-","joey-knight","Week 3"
18,"Michigan State","1-0",747,"12","joey-knight","Week 3"
19,"Oregon","2-0",292,"24","joey-knight","Week 3"
20,"Florida","2-0",205,"-","joey-knight","Week 3"
21,"Tennessee","2-0",665,"17","joey-knight","Week 3"
22,"TCU","1-1",62,"15","joey-knight","Week 3"
23,"Mississippi","1-1",473,"19","joey-knight","Week 3"
24,"LSU","1-1",391,"21","joey-knight","Week 3"
25,"Miami","2-0",197,"25","joey-knight","Week 3"
1,"Alabama","2-0",1520,"1","john-clay","Week 3"
2,"Clemson","2-0",1284,"2","john-clay","Week 3"
3,"Florida State","2-0",1437,"3","john-clay","Week 3"
4,"Ohio State","2-0",1359,"4","john-clay","Week 3"
5,"Houston","2-0",1264,"6","john-clay","Week 3"
6,"Michigan","2-0",1298,"5","john-clay","Week 3"
7,"Stanford","1-0",1137,"7","john-clay","Week 3"
8,"Washington","2-0",983,"8","john-clay","Week 3"
9,"Tennessee","2-0",665,"17","john-clay","Week 3"
10,"Oklahoma","1-1",686,"14","john-clay","Week 3"
11,"Iowa","2-0",694,"16","john-clay","Week 3"
12,"Louisville","2-0",890,"13","john-clay","Week 3"
13,"Texas","2-0",872,"11","john-clay","Week 3"
14,"Wisconsin","2-0",893,"10","john-clay","Week 3"
15,"Notre Dame","1-1",526,"18","john-clay","Week 3"
16,"Mississippi","1-1",473,"19","john-clay","Week 3"
17,"LSU","1-1",391,"21","john-clay","Week 3"
18,"Michigan State","1-0",747,"12","john-clay","Week 3"
19,"Miami","2-0",197,"25","john-clay","Week 3"
20,"Oregon","2-0",292,"24","john-clay","Week 3"
21,"Pittsburgh","2-0",39,"-","john-clay","Week 3"
22,"Georgia","2-0",584,"9","john-clay","Week 3"
23,"Texas A&M","2-0",564,"20","john-clay","Week 3"
24,"TCU","1-1",62,"15","john-clay","Week 3"
25,"Baylor","2-0",305,"23","john-clay","Week 3"
1,"Alabama","2-0",1520,"1","john-shinn","Week 3"
2,"Florida State","2-0",1437,"3","john-shinn","Week 3"
3,"Clemson","2-0",1284,"2","john-shinn","Week 3"
4,"Ohio State","2-0",1359,"4","john-shinn","Week 3"
5,"Michigan","2-0",1298,"5","john-shinn","Week 3"
6,"Houston","2-0",1264,"6","john-shinn","Week 3"
7,"Stanford","1-0",1137,"7","john-shinn","Week 3"
8,"Washington","2-0",983,"8","john-shinn","Week 3"
9,"Wisconsin","2-0",893,"10","john-shinn","Week 3"
10,"Michigan State","1-0",747,"12","john-shinn","Week 3"
11,"Louisville","2-0",890,"13","john-shinn","Week 3"
12,"Iowa","2-0",694,"16","john-shinn","Week 3"
13,"Texas","2-0",872,"11","john-shinn","Week 3"
14,"Texas A&M","2-0",564,"20","john-shinn","Week 3"
15,"Georgia","2-0",584,"9","john-shinn","Week 3"
16,"Oklahoma","1-1",686,"14","john-shinn","Week 3"
17,"Mississippi","1-1",473,"19","john-shinn","Week 3"
18,"Notre Dame","1-1",526,"18","john-shinn","Week 3"
19,"Oregon","2-0",292,"24","john-shinn","Week 3"
20,"Tennessee","2-0",665,"17","john-shinn","Week 3"
21,"UCLA","1-1",47,"-","john-shinn","Week 3"
22,"Miami","2-0",197,"25","john-shinn","Week 3"
23,"Florida","2-0",205,"-","john-shinn","Week 3"
24,"San Diego State","2-0",51,"-","john-shinn","Week 3"
25,"Boise State","2-0",42,"-","john-shinn","Week 3"
1,"Alabama","2-0",1520,"1","jon-wilner","Week 3"
2,"Texas","2-0",872,"11","jon-wilner","Week 3"
3,"Florida State","2-0",1437,"3","jon-wilner","Week 3"
4,"Houston","2-0",1264,"6","jon-wilner","Week 3"
5,"Clemson","2-0",1284,"2","jon-wilner","Week 3"
6,"Notre Dame","1-1",526,"18","jon-wilner","Week 3"
7,"Wisconsin","2-0",893,"10","jon-wilner","Week 3"
8,"Texas A&M","2-0",564,"20","jon-wilner","Week 3"
9,"Arkansas","2-0",198,"-","jon-wilner","Week 3"
10,"Ohio State","2-0",1359,"4","jon-wilner","Week 3"
11,"Michigan","2-0",1298,"5","jon-wilner","Week 3"
12,"Washington","2-0",983,"8","jon-wilner","Week 3"
13,"Stanford","1-0",1137,"7","jon-wilner","Week 3"
14,"LSU","1-1",391,"21","jon-wilner","Week 3"
15,"TCU","1-1",62,"15","jon-wilner","Week 3"
16,"Oklahoma","1-1",686,"14","jon-wilner","Week 3"
17,"UCLA","1-1",47,"-","jon-wilner","Week 3"
18,"Mississippi","1-1",473,"19","jon-wilner","Week 3"
19,"Louisville","2-0",890,"13","jon-wilner","Week 3"
20,"Miami","2-0",197,"25","jon-wilner","Week 3"
21,"Georgia","2-0",584,"9","jon-wilner","Week 3"
22,"Utah","2-0",62,"-","jon-wilner","Week 3"
23,"Iowa","2-0",694,"16","jon-wilner","Week 3"
24,"Michigan State","1-0",747,"12","jon-wilner","Week 3"
25,"Oregon","2-0",292,"24","jon-wilner","Week 3"
1,"Alabama","2-0",1520,"1","jonny-miller","Week 3"
2,"Florida State","2-0",1437,"3","jonny-miller","Week 3"
3,"Michigan","2-0",1298,"5","jonny-miller","Week 3"
4,"Ohio State","2-0",1359,"4","jonny-miller","Week 3"
5,"Houston","2-0",1264,"6","jonny-miller","Week 3"
6,"Clemson","2-0",1284,"2","jonny-miller","Week 3"
7,"Stanford","1-0",1137,"7","jonny-miller","Week 3"
8,"Louisville","2-0",890,"13","jonny-miller","Week 3"
9,"Wisconsin","2-0",893,"10","jonny-miller","Week 3"
10,"Michigan State","1-0",747,"12","jonny-miller","Week 3"
11,"Baylor","2-0",305,"23","jonny-miller","Week 3"
12,"Texas","2-0",872,"11","jonny-miller","Week 3"
13,"Texas A&M","2-0",564,"20","jonny-miller","Week 3"
14,"Oregon","2-0",292,"24","jonny-miller","Week 3"
15,"Tennessee","2-0",665,"17","jonny-miller","Week 3"
16,"Mississippi","1-1",473,"19","jonny-miller","Week 3"
17,"Iowa","2-0",694,"16","jonny-miller","Week 3"
18,"LSU","1-1",391,"21","jonny-miller","Week 3"
19,"Oklahoma State","1-1",22,"22","jonny-miller","Week 3"
20,"Oklahoma","1-1",686,"14","jonny-miller","Week 3"
21,"Georgia","2-0",584,"9","jonny-miller","Week 3"
22,"Notre Dame","1-1",526,"18","jonny-miller","Week 3"
23,"Washington","2-0",983,"8","jonny-miller","Week 3"
24,"Boise State","2-0",42,"-","jonny-miller","Week 3"
25,"Florida","2-0",205,"-","jonny-miller","Week 3"
1,"Alabama","2-0",1520,"1","josh-kendall","Week 3"
2,"Florida State","2-0",1437,"3","josh-kendall","Week 3"
3,"Houston","2-0",1264,"6","josh-kendall","Week 3"
4,"Michigan","2-0",1298,"5","josh-kendall","Week 3"
5,"Ohio State","2-0",1359,"4","josh-kendall","Week 3"
6,"Louisville","2-0",890,"13","josh-kendall","Week 3"
7,"Clemson","2-0",1284,"2","josh-kendall","Week 3"
8,"Stanford","1-0",1137,"7","josh-kendall","Week 3"
9,"Washington","2-0",983,"8","josh-kendall","Week 3"
10,"Texas","2-0",872,"11","josh-kendall","Week 3"
11,"LSU","1-1",391,"21","josh-kendall","Week 3"
12,"Texas A&M","2-0",564,"20","josh-kendall","Week 3"
13,"Mississippi","1-1",473,"19","josh-kendall","Week 3"
14,"Wisconsin","2-0",893,"10","josh-kendall","Week 3"
15,"Notre Dame","1-1",526,"18","josh-kendall","Week 3"
16,"Florida","2-0",205,"-","josh-kendall","Week 3"
17,"Georgia","2-0",584,"9","josh-kendall","Week 3"
18,"Michigan State","1-0",747,"12","josh-kendall","Week 3"
19,"Iowa","2-0",694,"16","josh-kendall","Week 3"
20,"Oklahoma","1-1",686,"14","josh-kendall","Week 3"
21,"Arkansas","2-0",198,"-","josh-kendall","Week 3"
22,"Miami","2-0",197,"25","josh-kendall","Week 3"
23,"Utah","2-0",62,"-","josh-kendall","Week 3"
24,"Oregon","2-0",292,"24","josh-kendall","Week 3"
25,"Tennessee","2-0",665,"17","josh-kendall","Week 3"
1,"Alabama","2-0",1520,"1","keith-sargeant","Week 3"
2,"Florida State","2-0",1437,"3","keith-sargeant","Week 3"
3,"Clemson","2-0",1284,"2","keith-sargeant","Week 3"
4,"Ohio State","2-0",1359,"4","keith-sargeant","Week 3"
5,"Michigan","2-0",1298,"5","keith-sargeant","Week 3"
6,"Houston","2-0",1264,"6","keith-sargeant","Week 3"
7,"Stanford","1-0",1137,"7","keith-sargeant","Week 3"
8,"Wisconsin","2-0",893,"10","keith-sargeant","Week 3"
9,"Texas","2-0",872,"11","keith-sargeant","Week 3"
10,"Washington","2-0",983,"8","keith-sargeant","Week 3"
11,"Iowa","2-0",694,"16","keith-sargeant","Week 3"
12,"Tennessee","2-0",665,"17","keith-sargeant","Week 3"
13,"Louisville","2-0",890,"13","keith-sargeant","Week 3"
14,"Texas A&M","2-0",564,"20","keith-sargeant","Week 3"
15,"Georgia","2-0",584,"9","keith-sargeant","Week 3"
16,"Michigan State","1-0",747,"12","keith-sargeant","Week 3"
17,"Notre Dame","1-1",526,"18","keith-sargeant","Week 3"
18,"Arkansas","2-0",198,"-","keith-sargeant","Week 3"
19,"Oklahoma","1-1",686,"14","keith-sargeant","Week 3"
20,"Mississippi","1-1",473,"19","keith-sargeant","Week 3"
21,"LSU","1-1",391,"21","keith-sargeant","Week 3"
22,"Baylor","2-0",305,"23","keith-sargeant","Week 3"
23,"San Diego State","2-0",51,"-","keith-sargeant","Week 3"
24,"Oregon","2-0",292,"24","keith-sargeant","Week 3"
25,"Miami","2-0",197,"25","keith-sargeant","Week 3"
1,"Alabama","2-0",1520,"1","kirk-bohls","Week 3"
2,"Florida State","2-0",1437,"3","kirk-bohls","Week 3"
3,"Houston","2-0",1264,"6","kirk-bohls","Week 3"
4,"Ohio State","2-0",1359,"4","kirk-bohls","Week 3"
5,"Michigan","2-0",1298,"5","kirk-bohls","Week 3"
6,"Stanford","1-0",1137,"7","kirk-bohls","Week 3"
7,"Clemson","2-0",1284,"2","kirk-bohls","Week 3"
8,"Iowa","2-0",694,"16","kirk-bohls","Week 3"
9,"Washington","2-0",983,"8","kirk-bohls","Week 3"
10,"Oklahoma","1-1",686,"14","kirk-bohls","Week 3"
11,"Wisconsin","2-0",893,"10","kirk-bohls","Week 3"
12,"Texas","2-0",872,"11","kirk-bohls","Week 3"
13,"Louisville","2-0",890,"13","kirk-bohls","Week 3"
14,"Oregon","2-0",292,"24","kirk-bohls","Week 3"
15,"Texas A&M","2-0",564,"20","kirk-bohls","Week 3"
16,"Notre Dame","1-1",526,"18","kirk-bohls","Week 3"
17,"Mississippi","1-1",473,"19","kirk-bohls","Week 3"
18,"Boise State","2-0",42,"-","kirk-bohls","Week 3"
19,"Miami","2-0",197,"25","kirk-bohls","Week 3"
20,"Pittsburgh","2-0",39,"-","kirk-bohls","Week 3"
21,"Baylor","2-0",305,"23","kirk-bohls","Week 3"
22,"Central Michigan","2-0",4,"-","kirk-bohls","Week 3"
23,"Arkansas","2-0",198,"-","kirk-bohls","Week 3"
24,"LSU","1-1",391,"21","kirk-bohls","Week 3"
25,"San Diego State","2-0",51,"-","kirk-bohls","Week 3"
1,"Alabama","2-0",1520,"1","marc-weiszer","Week 3"
2,"Florida State","2-0",1437,"3","marc-weiszer","Week 3"
3,"Ohio State","2-0",1359,"4","marc-weiszer","Week 3"
4,"Houston","2-0",1264,"6","marc-weiszer","Week 3"
5,"Michigan","2-0",1298,"5","marc-weiszer","Week 3"
6,"Stanford","1-0",1137,"7","marc-weiszer","Week 3"
7,"Clemson","2-0",1284,"2","marc-weiszer","Week 3"
8,"Texas","2-0",872,"11","marc-weiszer","Week 3"
9,"Tennessee","2-0",665,"17","marc-weiszer","Week 3"
10,"Wisconsin","2-0",893,"10","marc-weiszer","Week 3"
11,"Texas A&M","2-0",564,"20","marc-weiszer","Week 3"
12,"Washington","2-0",983,"8","marc-weiszer","Week 3"
13,"Iowa","2-0",694,"16","marc-weiszer","Week 3"
